x, y, theta
340.4206766535879, 191.8999482753674, 1.645824540679631
340.2731080283393, 194.2417016100057, 1.621634277246989
340.1428705239873, 196.7352748175647, 1.624322084295061
339.9890082582398, 199.0766230579224, 1.648512347727702
339.7918034279704, 201.5657954914662, 1.651200154775773
339.6226863925314, 203.9438392968828, 1.632385505439274
339.4812113387323, 206.3991034858915, 1.624322084295061
339.3419787616269, 208.8733441898175, 1.629697698391203
339.224030663754, 211.254474416908, 1.610883049054704
339.1583598187329, 213.599953583211, 1.586692785622063
339.0926889737119, 215.945432749514, 1.610883049054704
339.0040367674938, 218.403171184541, 1.60281962791049
338.950123752114, 220.7866111982457, 1.584004978573991
338.9137877116051, 223.2833187984976, 1.586692785622063
338.8590233623546, 225.7043954236648, 1.600131820862419
338.782429782337, 228.200192405091, 1.60281962791049
338.7285167669572, 230.5836324187957, 1.584004978573992
338.7411428055788, 232.8358464493792, 1.546375679900994
338.8243150403689, 235.199608272917, 1.524873223516424
338.9192298869169, 237.6194434596156, 1.53831225875678
338.9213812813306, 239.6946248705742, 1.601206943681648
338.8421044578099, 242.1903380620785, 1.603894750729719
338.8132051442304, 244.423567468002, 1.56357764500865
338.8792104345186, 246.61832250002, 1.517884925191439
339.0389220863146, 248.8837811731867, 1.482943433566512
339.1559118411109, 250.9556633885066, 1.54583811849138
339.1424457978015, 253.0308022230339, 1.608732803416248
339.1093129717682, 255.2262995618511, 1.563040083599036
339.201320777407, 257.193813287728, 1.48509367920497
339.4447157836029, 259.2243138768376, 1.417898503003188
339.6961285693652, 261.2842105072638, 1.480793187928056
339.8175731059711, 263.3558363763373, 1.543687872852923
339.8085691485818, 265.4309993688845, 1.606582557777791
339.669152302785, 267.5014933823977, 1.669477242702659
339.3998738837938, 269.5591307775554, 1.732371927627526
339.001798736306, 271.5957747557309, 1.795266612552394
338.4765010236414, 273.6033715354542, 1.858161297477262
337.8260580028122, 275.5739822005883, 1.92105598240213
337.0530418101388, 277.4998140942776, 1.983950667326997
336.160509289898, 279.3732516345224, 2.046845352251865
335.151989906223, 281.1868864295232, 2.109740037176732
334.0314717860575, 282.9335465737032, 2.1726347221016
332.8300015884819, 284.7714191789868, 2.126942002284388
331.9590031009822, 286.3467079435798, 2.02480533445768
331.1747883199771, 288.1329618969346, 1.944171123015542
330.357466722228, 290.0404125313518, 2.00706580794041
329.4218717198574, 291.8927204184012, 2.069960492865277
328.3717030648957, 293.6825607221774, 2.132855177790145
327.2197851420915, 295.5959958135588, 2.092538072069075
326.3275012987116, 297.3095751621646, 2.009216053578866
325.5020689979968, 299.221741222351, 1.947396491473227
324.6462027448481, 301.4468672567312, 1.928581842136728
323.8587150394461, 303.3668270559788, 1.991476527061596
322.95210869991, 305.2334945309188, 2.054371211986463
321.7941207223471, 307.445718071345, 2.051683404938392
320.8775156655702, 309.3368513284879, 1.992551649880824
320.0742734983616, 311.2788481995459, 1.933419894823256
319.2775061787792, 313.1949756366783, 1.996314579748124
318.3618794492174, 315.0572350732225, 2.059209264672992
317.3310140984182, 316.858262320492, 2.122103949597859
316.1889866190574, 318.5909353286707, 2.184998634522727
314.9403130875087, 320.2484023505132, 2.247893319447594
313.5899313053016, 321.8241090361527, 2.310788004372462
312.1431812728932, 323.3118243518675, 2.373682689297329
310.6057840729706, 324.7056652203155, 2.436577374222197
308.9838192467853, 326.0001197847957, 2.499472059147064
307.2837007529881, 327.1900692055421, 2.562366744071932
305.5121516040291, 328.2708079018553, 2.625261428996799
303.6761772804254, 329.2380621600282, 2.688156113921667
301.7830380280249, 330.0880070334797, 2.751050798846534
299.8402201478181, 330.8172814682673, 2.813945483771402
297.8554063918279, 331.4230015941652, 2.876840168696269
295.836445582146, 331.9027721287489, 2.939734853621136
293.7913215732566, 332.2546958493899, 3.002629538546004
291.7281216803815, 332.4773810957047, 3.065524223470872
289.99959458641, 332.7054186687735, 2.95532413449995
288.4786925092343, 333.0996967255122, 2.820549809660947
286.930518205583, 333.7207848417498, 2.69959849249774
284.9677548852625, 334.7050950049195, 2.653905772680529
283.104831142462, 335.6193693868182, 2.716800457605396
281.1881257119671, 336.4147452788325, 2.779695142530264
279.2252180857485, 337.0880774166504, 2.842589827455131
277.2238704594752, 337.6367031503671, 2.905484512379999
275.0254164354448, 338.2064493357605, 2.870543020755072
273.074548198185, 338.8198716146731, 2.803347844553291
271.1135482785291, 339.5755363164363, 2.744216089495723
268.8743052027963, 340.4977085382378, 2.757655124736079
266.9267133614786, 341.2141361595079, 2.820549809660947
264.9379425472328, 341.8067348139866, 2.883444494585815
262.7904635352351, 342.4203166282839, 2.843127388864745
260.5185109121432, 343.1427598375271, 2.824312739528247
258.5275242761075, 343.7278707090833, 2.887207424453114
256.5036981496617, 344.1866847528977, 2.950102109377982
254.4550356268812, 344.5173876174764, 3.012996794302849
252.3896380158203, 344.7186715589863, 3.075891479227717
250.3156728023951, 344.7897406126463, 3.138786164152584
248.2413413525705, 344.7303137403203, 3.201680849077452
246.1748464805703, 344.540625941865, 3.264575534002319
244.1243600113606, 344.2214273258378, 3.327470218927187
242.0979904656778, 343.7739801432392, 3.390364903852054
240.1037509953901, 343.2000537960199, 3.453259588776922
238.1495276959881, 342.5019178400913, 3.516154273701789
236.2430484215128, 341.6823330105087, 3.579048958626657
234.3918522252391, 340.7445403043162, 3.641943643551524
232.6032595469604, 339.692248164227, 3.704838328476391
230.8843432647662, 338.5296178138173, 3.767733013401259
229.2419007257876, 337.2612468022282, 3.830627698326126
227.682426866512, 335.8921508234443, 3.893522383250994
226.2120885289625, 334.4277438820452, 3.956417068175861
224.8367000743059, 332.8738168838618, 4.019311753100729
223.5617003903247, 331.2365147362012, 4.082206438025597
222.2822049031968, 329.4059301169535, 4.122523543746667
220.9059721179856, 327.3677150278164, 4.114460122602453
219.5617507226924, 325.4445265243453, 4.090269859169812
218.2327878952806, 323.6730207346137, 4.047264946400672
216.76246830358, 321.844429616373, 4.023074682968031
215.1769646303346, 319.9154279960727, 4.025762490016102
213.64836174341, 318.085929123091, 4.006947840679603
212.0268473410935, 316.1870978530525, 4.004260033631532
210.4692467088347, 314.407163065078, 3.982757577246962
208.8072807598883, 312.5436346017756, 3.985445384295033
207.2061799343598, 310.7772345738522, 3.966630734958534
205.5094485712364, 308.9453033987287, 3.963942927910463
203.873443075693, 307.1597790562927, 3.977381963150819
202.2014835781633, 305.305211562882, 3.980069770198891
200.5295240806336, 303.4506440694713, 3.977381963150819
198.8525859088961, 301.6005771741495, 3.974694156102748
197.1706811776595, 299.7550242423591, 3.972006349054677
195.488776446423, 297.9094713105689, 3.974694156102748
193.8068717151864, 296.0639183787785, 3.972006349054677
192.120012575039, 294.2228927433521, 3.969318542006605
190.4488549230916, 292.4185730568736, 3.961255120862392
188.7632027672975, 290.6277871293147, 3.953191699718178
187.0631657060768, 288.8506513947259, 3.945128278573964
185.3488542731334, 287.0872813996438, 3.937064857429751
183.6203799302677, 285.3377917955788, 3.929001436285537
182.0460706748881, 283.7009163635523, 3.963942927910463
180.4073609613243, 281.9693496201586, 3.945128278573965
179.0933171533478, 280.7391212154312, 3.842991610747257
177.8274863493427, 279.8083845770555, 3.708217285908255
176.4480745071447, 279.0561736465402, 3.573442961069253
174.9800995236813, 278.4961310032455, 3.438668636230251
173.4501855337507, 278.1384139393566, 3.303894311391248
171.886080037655, 277.9895102407253, 3.169119986552246
170.316150654758, 278.0521205202292, 3.034345661713244
168.6714474803443, 278.3305906096308, 2.913394344550037
166.6363016849323, 278.7362556294473, 2.976289029474905
164.5796824623325, 279.0132030795507, 3.039183714399772
162.5097225848718, 279.1603377885386, 3.10207839932464
160.4346075796641, 279.1770779213894, 3.164973084249507
158.3625433594541, 279.0633572802929, 3.227867769174375
156.3017237728476, 278.819625566425, 3.290762454099242
154.5659280799689, 278.6558563327186, 3.18056236512832
152.9953850749414, 278.7004991792002, 3.045788040289318
151.3855284546432, 278.9585927463289, 2.919461109029968
149.2173477811073, 279.4944484327896, 2.879144003308899
147.1972870184097, 279.9695663464656, 2.942038688233767
145.1513576635917, 280.3167775098515, 3.004933373158634
143.0876502165654, 280.5347088980773, 3.067828058083502
141.0143254795987, 280.6224987150729, 3.130722743008369
138.9395822859325, 280.5797998014875, 3.193617427933237
136.8716250780057, 280.4067810075094, 3.256512112858104
134.8186314635006, 280.1041265251582, 3.319406797782972
132.7887198775033, 279.6730331826905, 3.382301482707839
130.7899174786591, 279.1152057118174, 3.445196167632707
128.8301284062749, 278.4328500064486, 3.508090852557574
126.9171025238934, 277.6286643996237, 3.570985537482442
125.0584047729418, 276.7058289931218, 3.633880222407309
123.2613852576431, 275.6679930819481, 3.696774907332177
121.533150179488, 274.5192607234242, 3.759669592257044
119.8805337362042, 273.2641745079498, 3.822564277181911
118.3100710963485, 271.9076975956127, 3.885458962106779
116.8279725563911, 270.4551940896816, 3.948353647031647
115.4400989824849, 268.9124078245954, 4.011248331956514
114.1519386340371, 267.2854396523275, 4.074143016881382
112.9685854607294, 265.5807233169483, 4.13703770180625
111.8947189588124, 263.8050000127856, 4.199932386731118
110.9345856663296, 261.9652917267924, 4.262827071655986
110.0919823704478, 260.068873470538, 4.325721756580854
109.3702410932992, 258.1232445116288, 4.388616441505722
108.7722159157081, 256.1360987183229, 4.45151112643059
108.3002716909063, 254.1152941346083, 4.514405811355457
107.9562746928687, 252.0688219060581, 4.577300496280325
107.7415852362493, 250.0047746793449, 4.640195181205193
107.6570522971018, 247.9313146003743, 4.703089866130061
107.703010155657, 245.8566410375883, 4.765984551054929
107.8792770744321, 243.7889581580753, 4.828879235979797
108.1851560169009, 241.7364424847027, 4.891773920904665
108.6194374038803, 239.7072105625683, 4.954668605829533
109.1804038967365, 237.7092868626291, 5.017563290754401
109.8658371884931, 235.750572049432, 5.080457975679269
110.6730267759873, 233.8388117384289, 5.143352660604137
111.598780678386, 231.9815658664239, 5.206247345529005
112.6394380596743, 230.1861787962755, 5.269142030453873
113.790883705203, 228.4597502740716, 5.332036715378741
115.0485642950483, 226.8091073536275, 5.394931400303609
116.4075064098311, 225.2407773993272, 5.457826085228477
117.8623361977933, 223.7609622740687, 5.520720770153345
119.4073006253591, 222.3755138143842, 5.583615455078212
121.0362902271474, 221.089910689718, 5.64651014000308
122.7428632654711, 219.9092367373702, 5.709404824927948
124.6426648606475, 218.7349698815098, 5.749721930649017
126.6773172319631, 217.566306154278, 5.773912194081658
128.7478026105036, 216.3844503215278, 5.755097544745159
130.6186581572765, 215.235013123581, 5.709404824927947
132.2299759767594, 214.1022154441921, 5.631458420533881
133.6194420091808, 212.9284329278921, 5.532009559755244
134.7822220498435, 211.7062323049971, 5.413746049640109
135.8853555303351, 210.260038066645, 5.314297188861472
136.9242323543919, 208.6088472984235, 5.233662977419334
137.997174819922, 206.6500356138889, 5.193345871698265
139.1319196294679, 204.510651268782, 5.206784906938621
140.1735419911533, 202.7158238752639, 5.269679591863489
141.38315248705, 200.7747996953209, 5.269679591863489
142.5504462771729, 198.8266631448999, 5.234738100238562
143.5446513605861, 196.9751486085011, 5.175606345180994
144.5898023134969, 194.8324044805694, 5.156791695844495
145.6349532664077, 192.6896603526378, 5.175606345180994
146.7536731541039, 190.4573219011773, 5.178294152229065
147.8783890886139, 188.2279984128394, 5.180981959277136
149.0031050231238, 185.9986749245014, 5.178294152229065
150.1218249108199, 183.7663364730409, 5.175606345180994
151.2345406697316, 181.5309991855459, 5.172918538132923
152.2147930861635, 179.7019317409268, 5.235813223057791
153.4658069251378, 177.5409519807972, 5.238501030105862
154.5247914677721, 175.6174504634138, 5.19280831028865
155.5168342925706, 173.6164507673686, 5.152491204567581
156.4170210838522, 171.5930776676913, 5.109486291798441
157.2793579980515, 169.7055508299232, 5.172380976723309
158.2586270368241, 167.8759567037336, 5.235275661648177
159.3509557418889, 166.1115303048783, 5.298170346573045
160.5520245675728, 164.4192489474037, 5.361065031497913
161.8570839621837, 162.8058046522935, 5.423959716422781
163.2609731498169, 161.2775776842901, 5.486854401347649
164.7581405383205, 159.8406113215358, 5.549749086272517
166.3426656727205, 158.5005879578064, 5.612643771197384
168.0082826472902, 157.26280663184, 5.675538456122252
169.7484048836834, 156.1321620726191, 5.73843314104712
171.556151177147, 155.1131253434701, 5.801327825971988
173.4243729078158, 154.2097261615231, 5.864222510896856
175.3456823094837, 153.4255369624464, 5.927117195821724
177.3124816840635, 152.7636587734731, 5.990011880746592
179.3169934462099, 152.2267089505824, 6.05290656567146
181.3512908792956, 151.8168108283287, 6.115801250596328
183.4073294811165, 151.5355853232476, 6.178695935521196
185.4709862422998, 151.2544478180756, 6.116876373415557
187.3613305096955, 150.8555453339402, 6.033554354925347
189.2307201455742, 150.2978013085204, 5.952920143483209
191.4409450537245, 149.5100887753972, 5.928729880050568
193.4088092707817, 148.8513832720715, 5.991624564975436
195.4141843564471, 148.317666790521, 6.054519249900304
195.0759715031376, 146.4420162008478, 4.533988405562844
194.7377586498282, 144.5663656111745, 4.533988405562844
194.3995457965187, 142.6907150215012, 4.533988405562844
194.0613329432092, 140.815064431828, 4.533988405562844
193.7231200898997, 138.9394138421547, 4.533988405562844
193.3849072365903, 137.0637632524815, 4.533988405562844
193.0466943832808, 135.1881126628082, 4.533988405562844
192.7084815299713, 133.312462073135, 4.533988405562844
192.3702686766618, 131.4368114834617, 4.533988405562844
192.0320558233524, 129.5611608937884, 4.533988405562844
191.6938429700429, 127.6855103041152, 4.533988405562844
191.3556301167334, 125.8098597144419, 4.533988405562844
191.017417263424, 123.9342091247687, 4.533988405562844
190.6792044101145, 122.0585585350954, 4.533988405562844
190.340991556805, 120.1829079454222, 4.533988405562844
190.0027787034956, 118.3072573557489, 4.533988405562844
189.6645658501861, 116.4316067660756, 4.533988405562844
189.3263529968766, 114.5559561764024, 4.533988405562844
188.9881401435671, 112.6803055867291, 4.533988405562844
188.6499272902577, 110.8046549970559, 4.533988405562844
188.3117144369482, 108.9290044073826, 4.533988405562844
187.9735015836387, 107.0533538177094, 4.533988405562844
187.6352887303293, 105.1777032280361, 4.533988405562844
187.2970758770198, 103.3020526383629, 4.533988405562844
186.9588630237103, 101.4264020486896, 4.533988405562844
186.6206501704008, 99.55075145901635, 4.533988405562844
186.2824373170914, 97.67510086934308, 4.533988405562844
185.9442244637819, 95.79945027966984, 4.533988405562844
185.6060116104724, 93.92379968999657, 4.533988405562844
185.267798757163, 92.04814910032331, 4.533988405562844
184.9295859038535, 90.17249851065007, 4.533988405562844
184.591373050544, 88.2968479209768, 4.533988405562844
184.2531601972345, 86.42119733130356, 4.533988405562844
183.9149473439251, 84.54554674163029, 4.533988405562844
183.5767344906156, 82.66989615195703, 4.533988405562844
183.2385216373061, 80.79424556228378, 4.533988405562844
182.9003087839967, 78.91859497261052, 4.533988405562844
182.5620959306872, 77.04294438293727, 4.533988405562844
182.2238830773777, 75.16729379326401, 4.533988405562844
181.8856702240682, 73.29164320359076, 4.533988405562844
181.5474573707588, 71.4159926139175, 4.533988405562844
181.2092445174493, 69.54034202424424, 4.533988405562844
180.8710316641398, 67.66469143457098, 4.533988405562844
180.5328188108303, 65.78904084489773, 4.533988405562844
